task,variant,feature_map,n_qubits,seed,acc_quantum,quantum_advantage,acc_rbf,acc_rff,acc_linear,acc_poly,best_classical,best_gamma,effective_rank,participation_ratio,spectral_entropy,concentration_index,rank_ratio,top5_energy,gap_ratio,power_law_exponent
quantum_friendly,var_d2_e1,variational,5,1,0.4166666666666667,-0.24999999999999994,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,6.535836483190619,6.535836483190615,3.9872829596471084,0.9221924228191593,1.0,0.6017395936603471,0.8355855438294312,2.464148526703387
quantum_friendly,var_d2_e03,variational,5,1,0.5833333333333334,-0.08333333333333326,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,4.9943518000296745,4.994351800029676,3.670180801277065,0.9405434309520276,1.0,0.6359666492346423,0.8670314733572081,2.5721822136100116
quantum_friendly,var_d3_e1,variational,5,1,0.5277777777777778,-0.13888888888888884,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,9.748534425515398,9.748534425515395,4.465348818094511,0.8839460187438644,1.0,0.5043817503643827,0.8103728352593443,2.1616519765007425
quantum_friendly,highd_d2_f15,high_dim,5,1,0.6388888888888888,-0.02777777777777779,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,48.84294833733751,48.84294833733748,5.986058249779544,0.4185363293174106,1.0,0.209783600843059,0.6133747363063065,0.7620683334048908
quantum_friendly,highd_d2_f30,high_dim,5,1,0.5277777777777778,-0.13888888888888884,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,55.98153792707135,55.981537927071344,6.096587997763423,0.33355311991581726,1.0,0.18254608189165597,0.5771770484220416,0.6433060021684299
quantum_friendly,highd_d3_f15,high_dim,5,1,0.6388888888888888,-0.02777777777777779,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,48.84294833733749,48.84294833733747,5.9860582497795445,0.4185363293174108,1.0,0.20978360084305903,0.6133747363063063,0.7620683334048906
quantum_friendly,angle_d1,angle,5,2,0.6111111111111112,0.02777777777777779,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,10.265649686399101,10.265649686399103,4.147454416405733,0.8777898846857249,0.9642857142857143,0.5772615958997969,0.7097889752523018,3.8667596787392964
quantum_friendly,angle_d2,angle,5,2,0.6111111111111112,0.02777777777777779,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,10.265649686399101,10.265649686399103,4.147454416405733,0.8777898846857249,0.9642857142857143,0.5772615958997969,0.7097889752523018,3.8667596787392964
quantum_friendly,angle_d3,angle,5,2,0.6111111111111112,0.02777777777777779,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,10.265649686399101,10.265649686399103,4.147454416405733,0.8777898846857249,0.9642857142857143,0.5772615958997969,0.7097889752523018,3.8667596787392964
quantum_friendly,iqp_d1,iqp,5,2,0.5277777777777778,-0.05555555555555558,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,17.805935212660494,17.805935212660497,5.030144233181865,0.7880245808016608,1.0,0.40854574336513966,0.7085025126193388,1.8825039323594444
quantum_friendly,iqp_d2,iqp,5,2,0.5,-0.08333333333333337,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,21.98884210456532,21.988842104565315,5.252169160740172,0.7382280701837461,1.0,0.36300287039488693,0.659459196211771,1.6127957832972966
quantum_friendly,iqp_d3,iqp,5,2,0.6388888888888888,0.05555555555555547,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,23.473234920766753,23.473234920766757,5.361814287960599,0.7205567271337292,1.0,0.3520623021952223,0.6723423319121976,1.4452374487332647
quantum_friendly,var_d2_e1,variational,5,2,0.5555555555555556,-0.02777777777777779,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,7.807746378383732,7.807746378383738,4.144718400237859,0.9070506383525746,1.0,0.5676974751887209,0.8003034479791735,2.37429118599735
quantum_friendly,var_d2_e03,variational,5,2,0.4722222222222222,-0.11111111111111116,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,5.67536527426165,5.675365274261648,3.7301246676206725,0.9324361276873613,1.0,0.6295247476012225,0.8409467554976224,2.4996072345566076
quantum_friendly,var_d3_e1,variational,5,2,0.5555555555555556,-0.02777777777777779,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,11.639744288573901,11.639744288573903,4.611135102962203,0.8614316156122155,1.0,0.4679905719463211,0.8006057306525639,2.099493769269357
quantum_friendly,highd_d2_f15,high_dim,5,2,0.5555555555555556,-0.02777777777777779,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,45.56183630332024,45.56183630332025,5.914078154187292,0.4575971868652352,1.0,0.21976924256405175,0.6050741672602156,0.847632777516953
quantum_friendly,highd_d2_f30,high_dim,5,2,0.5277777777777778,-0.05555555555555558,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,57.94815495362444,57.948154953624396,6.115697100267157,0.3101410124568519,1.0,0.17121641789269407,0.5856348937335324,0.632217013222309
quantum_friendly,highd_d3_f15,high_dim,5,2,0.5555555555555556,-0.02777777777777779,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5,0.5833333333333334,0.05,45.56183630332026,45.56183630332023,5.914078154187293,0.457597186865235,1.0,0.21976924256405178,0.6050741672602159,0.8476327775169529
noisy_harmonic,angle_d1,angle,5,0,0.5277777777777778,-0.02777777777777779,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5277777777777778,0.5555555555555556,5.0,9.962770812361246,9.962770812361242,4.111656111940523,0.881395585567128,0.9642857142857143,0.5793198452266902,0.7075374015352872,4.013279216110369
noisy_harmonic,angle_d2,angle,5,0,0.5277777777777778,-0.02777777777777779,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5277777777777778,0.5555555555555556,5.0,9.962770812361246,9.962770812361242,4.111656111940523,0.881395585567128,0.9642857142857143,0.5793198452266902,0.7075374015352872,4.013279216110369
noisy_harmonic,angle_d3,angle,5,0,0.5277777777777778,-0.02777777777777779,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5277777777777778,0.5555555555555556,5.0,9.962770812361246,9.962770812361242,4.111656111940523,0.881395585567128,0.9642857142857143,0.5793198452266902,0.7075374015352872,4.013279216110369
noisy_harmonic,iqp_d1,iqp,5,0,0.5277777777777778,-0.02777777777777779,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5277777777777778,0.5555555555555556,5.0,17.423997051538993,17.423997051539,4.999265070240162,0.7925714636721548,1.0,0.40962738561408474,0.7067759648364352,1.883584952760438
noisy_harmonic,iqp_d2,iqp,5,0,0.4166666666666667,-0.1388888888888889,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5277777777777778,0.5555555555555556,5.0,17.85975715970268,17.85975715970268,5.052913991357069,0.7873838433368728,1.0,0.401130241770267,0.717305104951295,1.7742819149564744
noisy_harmonic,iqp_d3,iqp,5,0,0.5,-0.05555555555555558,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5277777777777778,0.5555555555555556,5.0,22.89645881383026,22.89645881383026,5.291450283118691,0.7274231093591635,1.0,0.35008221964894687,0.7128488920697372,1.5071323081280794
noisy_harmonic,var_d2_e1,variational,5,0,0.5277777777777778,-0.02777777777777779,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5277777777777778,0.5555555555555556,5.0,7.488226100894251,7.488226100894248,4.114041939410132,0.9108544511798303,1.0,0.5780855120862258,0.7965957925962193,2.4119638638247425
