knob,fm_label,value,depth,seed,effective_rank,participation_ratio,spectral_entropy,concentration_index,rank_ratio,top5_energy,gap_ratio,power_law_exponent,rff_error,feature_map
entangle,variational,0.5,1,0,8.06347396105158,8.06347396105158,4.069432593645813,0.8992065754868552,1.0,0.5786200108276668,0.7948513244622669,2.8442039684891394,0.648866610536848,variational
entangle,variational,0.5,1,1,8.06347396105158,8.06347396105158,4.069432593645813,0.8992065754868552,1.0,0.5786200108276668,0.7948513244622669,2.8442039684891394,0.4669112816736267,variational
entangle,variational,0.5,1,2,8.06347396105158,8.06347396105158,4.069432593645813,0.8992065754868552,1.0,0.5786200108276668,0.7948513244622669,2.8442039684891394,0.7190481735912194,variational
entangle,variational,0.5,2,0,4.950073883787297,4.950073883787297,3.61092287687238,0.9381240764526588,1.0,0.6397803936465636,0.8700958184346037,2.5042009295192997,0.8158552750950475,variational
entangle,variational,0.5,2,1,4.950073883787297,4.950073883787297,3.61092287687238,0.9381240764526588,1.0,0.6397803936465636,0.8700958184346037,2.5042009295192997,0.69925065442903,variational
entangle,variational,0.5,2,2,4.950073883787297,4.950073883787297,3.61092287687238,0.9381240764526588,1.0,0.6397803936465636,0.8700958184346037,2.5042009295192997,0.8727041051999971,variational
entangle,variational,0.5,3,0,9.309075562906449,9.309075562906454,4.367131992923364,0.8836365554636694,1.0,0.5262841346584722,0.8013563453173879,2.230366936258068,0.7685319463969463,variational
entangle,variational,0.5,3,1,9.309075562906449,9.309075562906454,4.367131992923364,0.8836365554636694,1.0,0.5262841346584722,0.8013563453173879,2.230366936258068,0.6679513842520436,variational
entangle,variational,0.5,3,2,9.309075562906449,9.309075562906454,4.367131992923364,0.8836365554636694,1.0,0.5262841346584722,0.8013563453173879,2.230366936258068,0.8461950290419566,variational
entangle,variational,0.8,1,0,8.06347396105158,8.063473961051578,4.0694325936458124,0.8992065754868552,1.0,0.5786200108276669,0.7948513244622669,2.844203968488885,0.648866610536848,variational
entangle,variational,0.8,1,1,8.06347396105158,8.063473961051578,4.0694325936458124,0.8992065754868552,1.0,0.5786200108276669,0.7948513244622669,2.844203968488885,0.4669112816736267,variational
entangle,variational,0.8,1,2,8.06347396105158,8.063473961051578,4.0694325936458124,0.8992065754868552,1.0,0.5786200108276669,0.7948513244622669,2.844203968488885,0.7190481735912194,variational
entangle,variational,0.8,2,0,4.950073883787293,4.950073883787294,3.610922876872379,0.9381240764526588,1.0,0.6397803936465638,0.8700958184346037,2.504200929519312,0.8158552750950474,variational
