task,seed,variant,adv,best_classical,rank_q,rank_rbf,ent_rbf,M1,adv_resid
noisy_harmonic,1,iqp_d2,0.0277777777777777,0.4444444444444444,17.965150990994804,15.77209304987921,4.991978278612082,1.1390467285591108,16.845538501560895
noisy_harmonic,1,iqp_d3,0.0,0.4444444444444444,20.03166792794209,15.77209304987921,4.991978278612082,1.2700703619102414,0.3455385015608954
noisy_harmonic,1,var_d2_e1,0.0277777777777777,0.4444444444444444,6.672985288046437,15.77209304987921,4.991978278612082,0.42308812577653043,16.845538501560895
noisy_harmonic,1,var_d2_e03,0.0555555555555555,0.4444444444444444,5.252842775615117,15.77209304987921,4.991978278612082,0.33304665138628164,24.345538501560895
noisy_harmonic,1,var_d3_e1,0.1388888888888889,0.4444444444444444,9.390669729985891,15.77209304987921,4.991978278612082,0.5953978143730143,36.845538501560895
noisy_harmonic,1,highd_d2_f15,0.1666666666666667,0.4444444444444444,46.53520305628713,15.77209304987921,4.991978278612082,2.950477334182575,39.345538501560895
noisy_harmonic,1,highd_d2_f30,0.1111111111111111,0.4444444444444444,54.09806809855053,15.77209304987921,4.991978278612082,3.4299866179755285,35.845538501560895
noisy_harmonic,1,highd_d3_f15,0.1666666666666667,0.4444444444444444,46.53520305628712,15.77209304987921,4.991978278612082,2.9504773341825747,39.345538501560895
noisy_harmonic,2,angle_d1,-0.0833333333333332,0.6388888888888888,10.012557552495304,21.81817890703464,5.349624099174214,0.4589089490538115,-9.000000000000014
noisy_harmonic,2,angle_d2,-0.0833333333333332,0.6388888888888888,10.012557552495304,21.81817890703464,5.349624099174214,0.4589089490538115,-9.000000000000014
noisy_harmonic,2,angle_d3,-0.0833333333333332,0.6388888888888888,10.012557552495304,21.81817890703464,5.349624099174214,0.4589089490538115,-9.000000000000014
noisy_harmonic,2,iqp_d1,0.0,0.6388888888888888,17.700287291566063,21.81817890703464,5.349624099174214,0.8112632757750061,66.99999999999999
noisy_harmonic,2,iqp_d2,0.0277777777777777,0.6388888888888888,21.1900778595168,21.81817890703464,5.349624099174214,0.9712120314809901,83.49999999999999
noisy_harmonic,2,iqp_d3,-0.0555555555555554,0.6388888888888888,22.86455811157415,21.81817890703464,5.349624099174214,1.0479590532737881,25.499999999999986
noisy_harmonic,2,var_d2_e1,-0.111111111111111,0.6388888888888888,7.621360585209799,21.81817890703464,5.349624099174214,0.3493124067633579,-29.000000000000014
noisy_harmonic,2,var_d2_e03,-0.1666666666666666,0.6388888888888888,5.564341129775726,21.81817890703464,5.349624099174214,0.25503233580973456,-53.000000000000014
noisy_harmonic,2,var_d3_e1,0.0277777777777777,0.6388888888888888,11.533726195304874,21.81817890703464,5.349624099174214,0.5286291878185195,83.49999999999999
noisy_harmonic,2,highd_d2_f15,0.0833333333333333,0.6388888888888888,47.02576688138978,21.81817890703464,5.349624099174214,2.155347936313222,96.99999999999999
noisy_harmonic,2,highd_d2_f30,-0.0555555555555554,0.6388888888888888,55.87003128469169,21.81817890703464,5.349624099174214,2.560710108884386,25.499999999999986
noisy_harmonic,2,highd_d3_f15,0.0833333333333333,0.6388888888888888,47.025766881389785,21.81817890703464,5.349624099174214,2.1553479363132224,96.99999999999999
real_breast_cancer,0,angle_d1,-0.0277777777777777,1.0,7.3036491029466015,65.04785449339666,6.441409715969685,0.11228116837716812,108.65446149843908
real_breast_cancer,0,angle_d2,-0.0277777777777777,1.0,7.3036491029466015,65.04785449339666,6.441409715969685,0.11228116837716812,108.65446149843908
